what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1367988312334
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1367988312334
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1367988312334
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1367988312334
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1367988312334
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1367988312349
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1367988312380
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1367988312380
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1367988312380
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1367988312380
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1367988312396
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1367988312427
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1367988312427
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1367988312427
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1367988312521
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1367988312536
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1367988312536
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1367988312536
started,bundle,com.collabnet.subversion.merge,2.2.3,"com.collabnet.subversion.merge",1367988312536
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1367988312536
started,bundle,org.tigris.subversion.subclipse.core,1.6.17,"org.tigris.subversion.subclipse.core",1367988312536
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1367988312536
started,bundle,org.tigris.subversion.subclipse.ui,1.6.17,"org.tigris.subversion.subclipse.ui",1367988312536
os,sysinfo,,,"win32",1367988312552
arch,sysinfo,,,"x86",1367988312552
ws,sysinfo,,,"win32",1367988312552
locale,sysinfo,,,"en_US",1367988312552
processors,sysinfo,,,"2",1367988312552
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1367988312552
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1367988312552
java.specification.name,sysinfo,,,"Java Platform API Specification",1367988312552
java.specification.vendor,sysinfo,,,"Oracle Corporation",1367988312552
java.specification.version,sysinfo,,,"1.7",1367988312552
java.vendor,sysinfo,,,"Oracle Corporation",1367988312552
java.version,sysinfo,,,"1.7.0_17",1367988312552
java.vm.info,sysinfo,,,"mixed mode, sharing",1367988312552
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1367988312552
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1367988312552
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1367988312552
java.vm.specification.version,sysinfo,,,"1.7",1367988312552
java.vm.vendor,sysinfo,,,"Oracle Corporation",1367988312552
